city,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Ahmedabad,Ahmedabad,20-08-2015,38.5,141.54,,19.67,30.02,,12.38,10.37,16.33,274,Poor
Ahmedabad,Ahmedabad,21-08-2015,39.61,141.54,,14.84,32.15,,17.31,10.76,5.38,310,Very Poor
Ahmedabad,Ahmedabad,22-08-2015,61.79,141.54,,14.82,32.06,,17.24,12.39,8.06,303,Very Poor
Ahmedabad,Ahmedabad,23-08-2015,43.22,141.54,,14.82,31.99,,17.17,11.68,37.87,302,Very Poor
Ahmedabad,Ahmedabad,24-08-2015,33.41,141.54,,14.86,31.98,,17.12,12.96,86.83,302,Very Poor
Ahmedabad,Ahmedabad,25-08-2015,36.9,141.54,,14.85,31.93,,17.08,4.73,54.01,302,Very Poor
Ahmedabad,Ahmedabad,26-08-2015,36.36,141.54,,14.79,31.9,,17.11,8.86,77.3,302,Very Poor
Ahmedabad,Ahmedabad,27-08-2015,32.64,141.54,,14.84,31.85,,17.01,7.05,62.31,302,Very Poor
Ahmedabad,Ahmedabad,28-08-2015,38.23,141.54,,14.89,31.96,,17.07,10.9,55.94,302,Very Poor
Ahmedabad,Ahmedabad,29-08-2015,39.86,141.54,,14.83,31.81,,16.98,10.02,96.83,301,Very Poor
Ahmedabad,Ahmedabad,30-08-2015,72.74,141.54,,14.84,31.88,,17.04,4.23,99.03,302,Very Poor
Ahmedabad,Ahmedabad,31-08-2015,43.2,141.54,,14.86,31.91,,17.05,5.96,59.99,302,Very Poor
Ahmedabad,Ahmedabad,01-09-2015,63.2,141.54,,14.82,31.85,,17.03,3.69,7.57,302,Very Poor
Ahmedabad,Ahmedabad,02-09-2015,64.73,141.54,,14.82,31.83,,17.01,6.45,12.13,302,Very Poor
Ahmedabad,Ahmedabad,03-09-2015,65.28,141.54,,14.85,31.89,,17.04,6.13,18.2,301,Very Poor
Ahmedabad,Ahmedabad,04-09-2015,67.86,141.54,,14.87,31.84,,16.97,8.87,16.53,302,Very Poor
Ahmedabad,Ahmedabad,05-09-2015,52.4,141.54,,14.81,31.78,,16.97,9.89,22.55,301,Very Poor
Ahmedabad,Ahmedabad,06-09-2015,33.33,141.54,,14.89,31.84,,16.95,6.88,33.58,302,Very Poor
Ahmedabad,Ahmedabad,07-09-2015,29.52,141.54,,14.88,31.82,,16.94,8.56,40.65,301,Very Poor
Ahmedabad,Ahmedabad,08-09-2015,15.53,141.54,,14.85,31.85,,17,15.13,34.18,301,Very Poor
Ahmedabad,Ahmedabad,09-09-2015,57.51,141.54,,50.9,67.22,,16.31,8.73,15.39,473.9122807,Severe
Ahmedabad,Ahmedabad,10-09-2015,50.24,141.54,,12.31,21.77,,9.46,11.63,13.61,226,Poor
Ahmedabad,Ahmedabad,11-09-2015,61.77,141.54,,15.43,24.1,,8.68,8.1,18.69,276,Poor
Ahmedabad,Ahmedabad,12-09-2015,46.93,141.54,,11.47,18.61,,7.14,7.92,19.03,209,Poor
Ahmedabad,Ahmedabad,13-09-2015,43.01,141.54,,9.96,16.78,,6.82,11.58,20.59,179,Moderate
Ahmedabad,Ahmedabad,14-09-2015,42.06,141.54,,11.35,19.78,,8.43,11.63,28.09,197,Moderate
Ahmedabad,Ahmedabad,15-09-2015,44.94,141.54,,10.94,18.07,,7.14,5.85,59.38,229,Poor
Ahmedabad,Ahmedabad,16-09-2015,29.58,141.54,,9.94,16.55,,6.61,8.82,42.9,170,Moderate
Ahmedabad,Ahmedabad,17-09-2015,32.15,141.54,,9.7,16.2,,6.5,9.2,39.02,164,Moderate
Ahmedabad,Ahmedabad,18-09-2015,36.33,141.54,,12.88,20.56,,7.68,8.28,43.35,195,Moderate
Ahmedabad,Ahmedabad,19-09-2015,24.46,141.54,,10.99,19.44,,8.45,12.59,44.55,220,Poor
Ahmedabad,Ahmedabad,20-09-2015,27.08,141.54,,12.25,22.19,,9.95,9.51,12.46,473.9122807,Severe
Ahmedabad,Ahmedabad,21-09-2015,27.08,141.54,,12.25,22.19,,9.95,9.51,12.46,473.9122807,Severe
Ahmedabad,Ahmedabad,22-09-2015,59.29,141.54,,9.68,18.89,,9.21,5.98,7.69,217,Poor
Ahmedabad,Ahmedabad,23-09-2015,65.32,141.54,,9.62,20.23,,10.61,3.69,4.74,254,Poor
Ahmedabad,Ahmedabad,24-09-2015,47.39,141.54,,10.48,19.74,,9.26,7.72,7.71,241,Poor
Ahmedabad,Ahmedabad,25-09-2015,43.88,141.54,,19.75,28.44,,8.69,4.83,11.53,244,Poor
Ahmedabad,Ahmedabad,26-09-2015,28.35,141.54,,13.62,22.68,,9.05,7.47,15.95,243,Poor
Ahmedabad,Ahmedabad,27-09-2015,3.59,141.54,,14.17,25.44,,11.26,9.6,20.38,244,Poor
Ahmedabad,Ahmedabad,28-09-2015,3.04,141.54,,21.5,37.81,,16.31,13.73,30.05,327,Very Poor
Ahmedabad,Ahmedabad,29-09-2015,19.14,141.54,,30.6,40.93,,10.33,10.96,29.36,390,Very Poor
Ahmedabad,Ahmedabad,30-09-2015,69.12,141.54,,32.41,41.26,,8.85,15.63,28.45,231,Poor
Ahmedabad,Ahmedabad,01-10-2015,76.41,141.54,,34.7,52.67,,17.96,15.44,31.49,396,Very Poor
Ahmedabad,Ahmedabad,02-10-2015,102.49,141.54,,37.85,71.17,,33.31,27.32,24.85,731,Severe
Ahmedabad,Ahmedabad,03-10-2015,127.94,141.54,,28.38,39.52,,11.14,25.59,15.17,466,Severe
Ahmedabad,Ahmedabad,04-10-2015,87.18,141.54,,21.51,29.34,,7.83,6.98,23.17,230,Poor
Ahmedabad,Ahmedabad,05-10-2015,99.73,141.54,,30.23,50.39,,20.16,32.74,20.91,309,Very Poor
Ahmedabad,Ahmedabad,06-10-2015,84.15,141.54,,32.1,47.93,,15.83,19.37,23.12,519,Severe
Ahmedabad,Ahmedabad,07-10-2015,92.12,141.54,,32.5,50.71,,18.21,31.75,29.97,397,Very Poor
Ahmedabad,Ahmedabad,08-10-2015,94.02,141.54,,36.97,64.11,,27.14,24.88,23.51,517,Severe
Ahmedabad,Ahmedabad,09-10-2015,150.27,141.54,,34.86,50.77,,15.9,26.35,31.96,653,Severe
Ahmedabad,Ahmedabad,10-10-2015,118.91,141.54,,29.22,34.64,,5.42,79.47,24.89,355,Very Poor
Ahmedabad,Ahmedabad,11-10-2015,91.41,141.54,,23.45,28.63,,5.19,25.44,6.25,227,Poor
Ahmedabad,Ahmedabad,12-10-2015,95.9,141.54,,33.63,44.01,,10.38,30.06,27.34,316,Very Poor
Ahmedabad,Ahmedabad,13-10-2015,137.87,141.54,,32.98,53.18,,20.2,21.89,17.41,536,Severe
Ahmedabad,Ahmedabad,14-10-2015,90.71,141.54,,25.73,43.85,,18.12,17.89,26.02,370,Very Poor
Ahmedabad,Ahmedabad,15-10-2015,108.68,141.54,,32.87,49.9,,17.03,22.59,19.56,551,Severe
Ahmedabad,Ahmedabad,16-10-2015,98.79,141.54,,31.2,48.92,,17.72,26.09,30.19,393,Very Poor
Ahmedabad,Ahmedabad,17-10-2015,145.75,141.54,,34.71,55.33,,20.61,24.66,95.94,671,Severe
Ahmedabad,Ahmedabad,18-10-2015,179.43,141.54,,39.42,91.75,,52.33,39.15,112.01,969,Severe
Ahmedabad,Ahmedabad,19-10-2015,170.52,141.54,,35.22,48.6,,15.49,34.03,53.98,471,Severe
Ahmedabad,Ahmedabad,20-10-2015,203.4,141.54,,36.63,59.66,,23.03,94.3,5.36,529,Severe
Ahmedabad,Ahmedabad,21-10-2015,92.71,141.54,,30.65,43.57,,12.92,42.08,72.86,473.9122807,Severe
Ahmedabad,Ahmedabad,22-10-2015,64.66,141.54,,23.83,28.61,,4.79,34.4,24.76,213,Poor
Ahmedabad,Ahmedabad,23-10-2015,78.14,141.54,,28.93,39.51,,10.58,44.91,35.56,297,Poor
Ahmedabad,Ahmedabad,24-10-2015,100.17,141.54,,34.16,66.43,,32.27,27.73,23.95,605,Severe
Ahmedabad,Ahmedabad,25-10-2015,147.35,141.54,,39.1,73.74,,34.64,46.09,26.43,691,Severe
Ahmedabad,Ahmedabad,26-10-2015,206.89,141.54,,55.67,201,,145.32,20.47,38,971,Severe
Ahmedabad,Ahmedabad,27-10-2015,114.84,141.54,,40.31,78.39,,38.09,22.94,30.19,473.9122807,Severe
Ahmedabad,Ahmedabad,28-10-2015,89.64,141.54,,25.75,31.18,,5.42,44.92,43.04,270,Poor
Ahmedabad,Ahmedabad,29-10-2015,51.72,141.54,,21.15,23.04,,1.89,37.31,66.58,188,Moderate
Ahmedabad,Ahmedabad,30-10-2015,54.59,141.54,,18.33,20.64,,2.31,19.08,42.43,114,Moderate
Ahmedabad,Ahmedabad,31-10-2015,46.5,141.54,,12.1,13.32,,1.22,13.73,61.56,143,Moderate
Ahmedabad,Ahmedabad,01-11-2015,122.54,141.54,,44.2,119.62,,75.42,13.78,60.66,473.9122807,Severe
Ahmedabad,Ahmedabad,02-11-2015,122.54,141.54,,44.2,119.62,,75.42,13.78,60.66,473.9122807,Severe
Ahmedabad,Ahmedabad,03-11-2015,147.18,141.54,,36.87,69.93,,33.06,21.24,131.12,557,Severe
Ahmedabad,Ahmedabad,04-11-2015,214.67,141.54,,42.21,99.57,,57.37,22.18,27.9,473.9122807,Severe
Ahmedabad,Ahmedabad,05-11-2015,207.13,141.54,,35.31,60.37,,28.41,50.33,27.9,536,Severe
Ahmedabad,Ahmedabad,06-11-2015,191.01,141.54,,50.11,89.72,,39.61,40.78,27.9,354,Very Poor
Ahmedabad,Ahmedabad,07-11-2015,192.35,141.54,,29.04,38.43,,9.39,29.18,33.21,381,Very Poor
Ahmedabad,Ahmedabad,08-11-2015,127.64,141.54,,31.91,38.64,,6.74,26.94,47.33,355,Very Poor
Ahmedabad,Ahmedabad,09-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,10-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,11-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,12-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,13-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,14-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,15-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,16-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,17-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,18-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,19-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,20-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,21-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,22-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,23-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,24-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,25-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,26-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,27-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,28-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,29-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,30-11-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,01-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,02-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,03-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,04-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,05-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,06-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,07-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,08-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,09-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,10-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,11-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,12-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,13-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,14-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,15-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,16-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,17-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,18-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,19-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,20-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,21-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,22-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,23-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,24-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,25-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,26-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,27-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,28-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,29-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,30-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,31-12-2015,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,01-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,02-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,03-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,04-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,05-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,06-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,07-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,08-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,09-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,10-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,11-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,12-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,13-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,14-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,15-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,16-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,17-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,18-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,19-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,20-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,21-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,22-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,23-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,24-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,25-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,26-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,27-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,28-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,29-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,30-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,31-01-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,01-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,02-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,03-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,04-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,05-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,06-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,07-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,08-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,09-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,10-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,11-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,12-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,13-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,14-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,15-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,16-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,17-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,18-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,19-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,20-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,21-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,22-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,23-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,24-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,25-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,26-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,27-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,28-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,29-02-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,01-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,02-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,03-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,04-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,05-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,06-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,07-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,08-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,09-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,10-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,11-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,12-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,13-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,14-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,15-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,16-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,17-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,18-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,19-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,20-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,21-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,22-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,23-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,24-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,25-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,26-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,27-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,28-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,29-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
Ahmedabad,Ahmedabad,30-03-2016,33.02,141.54,,28.91,40.6,,11.69,1.38,36.04,473.9122807,Severe
